Date,BTC,XRP,ETH,LTC,DOGE,^GSPC
2020-01-15,8807.0107421875,0.23289500176906586,166.23068237304688,58.05284881591797,0.0023690001107752323,3289.2900390625
2020-01-16,8723.7861328125,0.2285739928483963,164.39100646972656,57.618255615234375,0.0023449999280273914,3316.81005859375
2020-01-17,8929.0380859375,0.23877599835395813,170.7799530029297,61.487125396728516,0.0024900001008063555,3329.6201171875
2020-01-21,8745.89453125,0.23716600239276886,169.69715881347656,57.64788055419922,0.0023759999312460423,3320.7900390625
2020-01-22,8680.8759765625,0.23605599999427795,168.29415893554688,58.3547248840332,0.002322999993339181,3321.75
2020-01-23,8406.515625,0.2261040061712265,162.92855834960938,54.6302604675293,0.002268000040203333,3325.5400390625
2020-01-24,8445.4345703125,0.22304099798202515,163.05117797851562,54.53178787231445,0.00227600010111928,3295.469970703125
2020-01-27,8909.8193359375,0.231222003698349,170.93089294433594,58.763267517089844,0.002368000103160739,3243.6298828125
2020-01-28,9358.58984375,0.23848800361156464,176.3703155517578,60.671817779541016,0.0024500000290572643,3276.239990234375
2020-01-29,9316.6298828125,0.23573000729084015,175.0503387451172,60.07793426513672,0.0023900000378489494,3273.39990234375
2020-01-30,9508.9931640625,0.24364200234413147,184.6904754638672,68.15906524658203,0.0024399999529123306,3283.659912109375
2020-01-31,9350.529296875,0.23923300206661224,180.16017150878906,67.8794937133789,0.002394000068306923,3225.52001953125
2020-02-03,9293.521484375,0.254626989364624,189.8650665283203,69.78022003173828,0.0024399999529123306,3248.919921875
2020-02-04,9180.962890625,0.26680800318717957,189.25059509277344,68.1957778930664,0.0025029999669641256,3297.590087890625
2020-02-05,9613.423828125,0.2774679958820343,204.23023986816406,72.49310302734375,0.0025820001028478146,3334.68994140625
2020-02-06,9729.8017578125,0.2822139859199524,212.33908081054688,73.38868713378906,0.002652999944984913,3345.780029296875
2020-02-07,9795.943359375,0.2792840003967285,222.72605895996094,74.35611724853516,0.002768999896943569,3327.7099609375
2020-02-10,9856.611328125,0.2740800082683563,223.522705078125,74.33509826660156,0.002985999919474125,3352.090087890625
2020-02-11,10208.236328125,0.2801409959793091,235.8511962890625,76.59739685058594,0.0030410001054406166,3357.75
2020-02-12,10326.0546875,0.3043929934501648,265.4061279296875,81.29744720458984,0.0030930000357329845,3379.449951171875
2020-02-13,10214.3798828125,0.3267059922218323,268.0992431640625,80.40342712402344,0.003025999991223216,3373.93994140625
2020-02-14,10312.1162109375,0.33482199907302856,284.2174987792969,82.99034881591797,0.0031300000846385956,3380.159912109375
2020-02-18,10141.99609375,0.2979130148887634,281.944580078125,77.0351791381836,0.0028389999642968178,3370.2900390625
